problem,method,num_qubits,p,gamma,beta,approx,expectation,best_found_gamma,best_found_beta,best_found_approx,best_found_expectation,additional_info
higher_depth_maxcut,sequential,12,18,0.025335424625724134,0.05067084925144827,0.1622417859910854,-13.629293866291077,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, 1.266771231286207, 1.5707963267948966, 1.0640878342804139, -0.05067084925144827, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 1.0640878342804139, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827]",0.1622417859910854,-13.629293866291077,graph123456_32x32scan_12qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,12,19,-0.025335424625724134,-0.05067084925144827,0.16215452943740255,-13.630568874734546,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, 1.266771231286207, 1.5707963267948966, 1.0640878342804139, -0.05067084925144827, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 1.0640878342804139, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827]",0.16215452943740255,-13.630568874734546,graph123456_32x32scan_12qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,12,20,0.025335424625724134,-0.05067084925144827,0.16223413149153215,-13.629405715214155,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, 1.266771231286207, 1.5707963267948966, 1.0640878342804139, -0.05067084925144827, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 1.0640878342804139, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.16223413149153215,-13.629405715214155,graph123456_32x32scan_12qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,12,21,-0.025335424625724134,0.05067084925144827,0.16216077334575227,-13.630477637623635,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, 0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.0640878342804139, 0.9627461357775173, 1.266771231286207, 1.5707963267948966, 1.0640878342804139, -0.05067084925144827, 0.05067084925144827, 0.1520125477543448, -0.05067084925144827, -0.1520125477543448, 1.0640878342804139, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.16216077334575227,-13.630477637623635,graph123456_32x32scan_12qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,1,-0.3800313693858621,0.5573793417659312,0.27638346125407204,-14.207968295516913,[-0.3800313693858621],[0.5573793417659312],0.27638346125407204,-14.207968295516913,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,2,-0.2280188216315172,0.8614044372746208,0.22699484096919045,-15.064285215393182,"[-0.3800313693858621, -0.2280188216315172]","[0.5573793417659312, 0.8614044372746208]",0.22699484096919045,-15.064285215393182,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,3,-0.17734797238006894,1.1654295327833104,0.19428543100615314,-15.631412238358275,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104]",0.19428543100615314,-15.631412238358275,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,4,-0.025335424625724134,1.1654295327833104,0.1911473433736941,-15.685821483245638,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104]",0.1911473433736941,-15.685821483245638,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,5,0.025335424625724134,1.0640878342804139,0.19004877151245594,-15.704868900789435,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139]",0.19004877151245594,-15.704868900789435,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,6,-0.025335424625724134,-1.1654295327833104,0.18958586971262492,-15.712894851730159,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104]",0.18958586971262492,-15.712894851730159,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,7,-0.025335424625724134,-1.0640878342804139,0.18934057040744237,-15.717147935623778,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139]",0.18934057040744237,-15.717147935623778,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,8,0.025335424625724134,0.05067084925144827,0.18958693680125985,-15.712876350179643,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827]",0.18958693680125985,-15.712876350179643,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,9,-0.025335424625724134,0.05067084925144827,0.18934641485075204,-15.717046602651436,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827]",0.18934641485075204,-15.717046602651436,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,10,0.025335424625724134,0.05067084925144827,0.18957450150385136,-15.713091957651834,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827]",0.18957450150385136,-15.713091957651834,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,11,-0.025335424625724134,-0.05067084925144827,0.18934835990691498,-15.717012878597336,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827]",0.18934835990691498,-15.717012878597336,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,12,0.025335424625724134,-0.05067084925144827,0.18956633399282266,-15.713233568772914,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.18956633399282266,-15.713233568772914,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,13,-0.025335424625724134,0.05067084925144827,0.189354509148287,-15.716906260931143,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.189354509148287,-15.716906260931143,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,14,0.025335424625724134,0.05067084925144827,0.18955419874272397,-15.713443973921438,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827]",0.18955419874272397,-15.713443973921438,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,15,-0.025335424625724134,-0.05067084925144827,0.1893567591655151,-15.716867249356993,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827]",0.1893567591655151,-15.716867249356993,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,16,0.025335424625724134,-0.05067084925144827,0.18954633128665896,-15.713580382586146,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.18954633128665896,-15.713580382586146,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,17,-0.025335424625724134,0.05067084925144827,0.18936321330520092,-15.716755345258754,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.18936321330520092,-15.716755345258754,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,18,0.025335424625724134,0.05067084925144827,0.1895344962285758,-15.713785582902046,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827]",0.1895344962285758,-15.713785582902046,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,19,-0.025335424625724134,-0.05067084925144827,0.18936576838326072,-15.716711044434767,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827]",0.18936576838326072,-15.716711044434767,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,20,0.025335424625724134,-0.05067084925144827,0.18952692897158752,-15.713916786611701,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.18952692897158752,-15.713916786611701,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,14,21,-0.025335424625724134,0.05067084925144827,0.18937252752050715,-15.716593852183708,"[-0.3800313693858621, -0.2280188216315172, -0.17734797238006894, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 0.8614044372746208, 1.1654295327833104, 1.1654295327833104, 1.0640878342804139, -1.1654295327833104, -1.0640878342804139, 0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.18937252752050715,-15.716593852183708,graph123456_32x32scan_14qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,1,-0.3800313693858621,0.5573793417659312,0.22653225882361358,-15.991712205768163,[-0.3800313693858621],[0.5573793417659312],0.22653225882361358,-15.991712205768163,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,2,-0.2280188216315172,1.0640878342804139,0.15401569367661178,-17.274828634606095,"[-0.3800313693858621, -0.2280188216315172]","[0.5573793417659312, 1.0640878342804139]",0.15401569367661178,-17.274828634606095,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,3,-0.12667712312862067,0.9627461357775173,0.1254266215793023,-17.78068695841015,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173]",0.1254266215793023,-17.78068695841015,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,4,-0.025335424625724134,-1.0640878342804139,0.12466962809441338,-17.794081288036978,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139]",0.12466962809441338,-17.794081288036978,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,5,-0.025335424625724134,1.469454628292,0.12444563457119043,-17.798044655152037,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292]",0.12444563457119043,-17.798044655152037,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,6,-0.025335424625724134,1.0640878342804139,0.12411139992057545,-17.803958641431194,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139]",0.12411139992057545,-17.803958641431194,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,7,0.025335424625724134,-0.25335424625724134,0.12438985348189305,-17.799031652149907,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134]",0.12438985348189305,-17.799031652149907,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,8,-0.025335424625724134,-0.05067084925144827,0.12412078969871772,-17.80379249761877,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827]",0.12412078969871772,-17.80379249761877,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,9,0.025335424625724134,-0.1520125477543448,0.12435903166202021,-17.799577016969177,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448]",0.12435903166202021,-17.799577016969177,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,10,-0.025335424625724134,-0.05067084925144827,0.12413021120531174,-17.803625792399476,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827]",0.12413021120531174,-17.803625792399476,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,11,0.025335424625724134,-0.1520125477543448,0.12434089425576757,-17.799897942317642,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.1520125477543448]",0.12434089425576757,-17.799897942317642,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,12,-0.025335424625724134,-0.05067084925144827,0.12413128405942385,-17.80360680919565,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827]",0.12413128405942385,-17.80360680919565,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,13,0.025335424625724134,-0.05067084925144827,0.12433530288522737,-17.799996876669887,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827]",0.12433530288522737,-17.799996876669887,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,14,-0.025335424625724134,-0.05067084925144827,0.12414091914858955,-17.803436324821813,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.12414091914858955,-17.803436324821813,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,15,0.025335424625724134,-0.05067084925144827,0.12432219793923906,-17.800228757088693,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827]",0.12432219793923906,-17.800228757088693,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,16,-0.025335424625724134,0.05067084925144827,0.12414308719671913,-17.80339796312931,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827]",0.12414308719671913,-17.80339796312931,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
higher_depth_maxcut,sequential,16,17,0.025335424625724134,0.05067084925144827,0.12431688232443093,-17.800322812187357,"[-0.3800313693858621, -0.2280188216315172, -0.12667712312862067, -0.025335424625724134, -0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134, -0.025335424625724134, 0.025335424625724134]","[0.5573793417659312, 1.0640878342804139, 0.9627461357775173, -1.0640878342804139, 1.469454628292, 1.0640878342804139, -0.25335424625724134, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.1520125477543448, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, -0.05067084925144827, 0.05067084925144827, 0.05067084925144827]",0.12431688232443093,-17.800322812187357,graph123456_32x32scan_16qubits_p1to21_maxcut_symmetry
